연번,전체기관명,도로명주소,geometry
1119,경찰청 충청북도경찰청 보은경찰서 속리산파출소,충청북도 보은군 속리산면 법주사로 276 ,[127.823632484565 36.5319295461591]
1120,경찰청 충청북도경찰청 보은경찰서 내북파출소,충청북도 보은군 내북면 남부로 6277 ,[127.664414620932 36.5787543380782]
1121,경찰청 충청북도경찰청 보은경찰서 회인파출소,충청북도 보은군 회인면 회인로 88,[127.596842553962 36.4955593575828]
1122,경찰청 충청북도경찰청 보은경찰서 삼승파출소,충청북도 보은군 삼승면 원남로 56-1 ,[127.731579243002 36.3986820947381]
1123,경찰청 충청북도경찰청 보은경찰서 마로파출소,충청북도 보은군 마로면 관기송현로 54,[127.815012918286 36.4364609290904]
1124,경찰청 충청북도경찰청 옥천경찰서 중앙지구대,충청북도 옥천군 옥천읍 지용로 21 중앙지구대,[127.578184620922 36.3122813023677]
1125,경찰청 충청북도경찰청 옥천경찰서 청산파출소,충청북도 옥천군 청산면 지전길 48,[127.791833056582 36.3458554505328]
1126,경찰청 충청북도경찰청 옥천경찰서 청성파출소,충청북도 옥천군 청성면 산계길 97,[127.760549851705 36.3312381926835]
1127,경찰청 충청북도경찰청 옥천경찰서 이원파출소,충청북도 옥천군 이원면 신흥1길 18,[127.619389579733 36.2455617355997]
1128,경찰청 충청북도경찰청 옥천경찰서 군북파출소,충청북도 옥천군 군북면 옥천로 1114 ,[127.533989827811 36.3307233028257]
1129,경찰청 충청북도경찰청 옥천경찰서 안내파출소,충청북도 옥천군 안내면 안내보은로 114,[127.669301940362 36.3969178218532]
1130,경찰청 충청북도경찰청 옥천경찰서 동이파출소,충청북도 옥천군 동이면 평산길 34,[127.617126474553 36.2841056403516]
1131,경찰청 충청북도경찰청 진천경찰서 상산지구대,충청북도 진천군 진천읍 남산3길 10 ,[127.439528144097 36.8532924054219]
1132,경찰청 충청북도경찰청 진천경찰서 덕산지구대,충청북도 진천군 덕산읍 덕금로 803 ,[127.506709059068 36.9126622359159]
1133,경찰청 충청북도경찰청 진천경찰서 이월파출소,충청북도 진천군 이월면 진광로 803 ,[127.429222944135 36.9322758664107]
1134,경찰청 충청북도경찰청 진천경찰서 광혜원파출소,충청북도 진천군 광혜원면 중리3길 18,[127.443282686838 36.9896696593931]
1135,경찰청 충청북도경찰청 진천경찰서 초평파출소,충청북도 진천군 초평면 초동로 9,[127.523446335584 36.8456121769979]
1137,경찰청 충청남도경찰청 천안서북경찰서 쌍용지구대,충청남도 천안시 서북구 쌍용12길 3,[127.119208312459 36.8034703499627]
1138,경찰청 충청남도경찰청 천안서북경찰서 두정지구대,충청남도 천안시 서북구  오성9길 40,[127.131981431496 36.8332163577042]
1139,경찰청 충청남도경찰청 천안서북경찰서 성정지구대,충청남도 천안시 서북구  천안천4길 48 ,[127.144846065177 36.8103170957379]
1140,경찰청 충청남도경찰청 천안서북경찰서 불당지구대,충청남도 천안시 서북구 불당23로 66,[127.107979713878 36.8178078339741]
1141,경찰청 충청남도경찰청 천안서북경찰서 직산파출소,충청남도 서북구 직산읍 삼은2길 27,[127.147743795938 36.8783923905467]
1142,경찰청 충청남도경찰청 천안서북경찰서 성거파출소,충청남도 천안시 서북구 성거읍 성거길 80,[127.201146762459 36.8723740426531]
1143,경찰청 충청남도경찰청 천안서북경찰서 성환파출소,충청남도 천안시 서북구 성환읍 성환11길 5,[127.128538401822 36.9170325015056]
1144,경찰청 충청남도경찰청 천안서북경찰서 입장파출소,충청남도 천안시 서북구 입장면 망향로 1088,[127.226948107462 36.9070813610841]
1145,경찰청 충청남도경찰청 천안동남경찰서 목천북면파출소,충청남도 천안시 동남구 목천읍 서리 1길 50,[127.235780041085 36.7857505683573]
1146,경찰청 충청남도경찰청 천안동남경찰서 수신성남파출소,충청남도 천안시 동남구 수신면 수신로 433,[127.281211421261 36.73118073182]
1147,경찰청 충청남도경찰청 천안동남경찰서 병천동면파출소,충청남도 천안시 병천면 충절로 1729,[127.297586492539 36.7635226563606]
1148,경찰청 충청남도경찰청 천안동남경찰서 광덕풍세파출소,충청남도 천안시 광덕면 신흥리4길 46 ,[127.111694276416 36.698830880478]
1149,경찰청 충청남도경찰청 천안동남경찰서 신방파출소,충청남도 천안시 동남구 통정4로 38,[127.133460922172 36.7754167870154]
1150,경찰청 충청남도경찰청 천안동남경찰서 문성파출소,충청남도 천안시 동남구 옛시청길 21,[127.149538018691 36.8069987158314]
1151,경찰청 충청남도경찰청 천안동남경찰서 신안파출소,충청남도 천안시 동남구 먹거리 11길 12,[127.153657592534 36.8179628567048]
1153,경찰청 충청남도경찰청 천안동남경찰서 원성파출소,충청남도 천안시 동남구 충절로 161,[127.159170944795 36.8045950255555]
1154,경찰청 충청남도경찰청 천안동남경찰서 일봉지구대,충청남도 천안시 동남구 차돌로 44,[127.135542025507 36.8003890767837]
1155,경찰청 충청남도경찰청 천안동남경찰서 청수파출소,충청남도 천안시 동남구 청수 14로 103,[127.157037734703 36.7862857229008]
1156,경찰청 충청남도경찰청 서산경찰서 대산지구대,충청남도 서산시 대산읍 충의로 1932,[126.43463126322 36.937188830606]
1157,경찰청 충청남도경찰청 서산경찰서 서부지구대,충청남도 서산시  호수공원11로 31,[126.447745203378 36.7741779330249]
1158,경찰청 충청남도경찰청 서산경찰서 동부파출소,충청남도 서산시  홍천로 20,[126.481314408036 36.7896182586945]
1159,경찰청 충청남도경찰청 서산경찰서 해미파출소,충청남도 서산시 해미면 남문2로 183,[126.550793761305 36.7091618898265]
1160,경찰청 충청남도경찰청 서산경찰서 성연파출소,충청남도 서산시 성연면 성연로 202,[126.4610224465 36.8374594112765]
1161,경찰청 충청남도경찰청 서산경찰서 부석파출소,충청남도 서산시 부석면 취평2길 36,[126.393113489356 36.715485553424]
1162,경찰청 충청남도경찰청 서산경찰서 팔봉파출소,충청남도 서산시 팔봉면 팔봉1로 409,[126.349006696173 36.812936518878]
1163,경찰청 충청남도경찰청 아산경찰서 온천지구대,충청남도 아산시  삼동로16번길 7-11,[127.011428024212 36.7823166014604]
1164,경찰청 충청남도경찰청 아산경찰서 온양지구대,충청남도 아산시  시민로258번길 3-1,[126.995127218148 36.7730734007287]
1165,경찰청 충청남도경찰청 아산경찰서 충무지구대,충청남도 아산시  시민로 370-12,[127.001098740636 36.781401972354]
1167,경찰청 충청남도경찰청 아산경찰서 탕정파출소,충청남도 아산시 탕정로23번길 7,[127.047156821506 36.799192970103]
1168,경찰청 충청남도경찰청 아산경찰서 인주파출소,충청남도 아산시 인주면 공세길 54 공세리 282-2,[126.91358722419 36.8807664761939]
1169,경찰청 충청남도경찰청 아산경찰서 도고선장파출소,충청남도 아산시 도고면 아산만로198번길 10,[126.868976486413 36.7611683319611]
1170,경찰청 충청남도경찰청 아산경찰서 음봉파출소,충청남도 아산시 음봉면 음봉면로 19,[127.012482946617 36.8490881461229]
1171,경찰청 충청남도경찰청 아산경찰서 둔포파출소,충청남도 아산시 둔포면 둔포면로 37,[127.037903570948 36.9300129957739]
1172,경찰청 충청남도경찰청 아산경찰서 영인파출소,충청남도 아산시 영인면 아산리길 23 ,[126.953989717813 36.8554837790173]
1173,경찰청 충청남도경찰청 아산경찰서 배방파출소,충청남도 아산시 배방읍 모산로 151,[127.059253658909 36.7754000258322]
1174,경찰청 충청남도경찰청 아산경찰서 장재파출소,충청남도 아산시 배방읍 용연로 92,[127.090589022249 36.7887843805707]
1175,경찰청 충청남도경찰청 논산경찰서 계룡지구대,충청남도 계룡시 엄사면 계백로 3120,[127.242837503347 36.2819558727512]
1176,경찰청 충청남도경찰청 논산경찰서 논산지구대,충청남도 논산시  해월로 157 ,[127.08429774705 36.2047590158468]
1177,경찰청 충청남도경찰청 논산경찰서 강경지구대,충청남도 논산시 강경읍 대흥로 1-2,[127.014975920565 36.1542385395126]
1178,경찰청 충청남도경찰청 논산경찰서 연무지구대,충청남도 논산시 연무읍 안심로61번길 4,[127.098509055544 36.1268068847969]
1179,경찰청 충청남도경찰청 논산경찰서 상월파출소,충청남도 논산시 상월면 백일헌로 1035 ,[127.141511541521 36.2943062096735]
1180,경찰청 충청남도경찰청 논산경찰서 양촌파출소,충청남도 논산시 양촌면 황산벌로 428,[127.23914993708 36.1363878950969]
1181,경찰청 충청남도경찰청 논산경찰서 연산파출소,충청남도 논산시 연산면 선비로275번길 28,[127.200285736717 36.2127196714638]
1182,경찰청 충청남도경찰청 공주경찰서 신관지구대,충청남도 공주시  한적2길 25,[127.139930610073 36.4764273026498]
1183,경찰청 충청남도경찰청 공주경찰서 금학지구대,충청남도 공주시  우금티로 535,[127.120011556287 36.4423847328046]
1184,경찰청 충청남도경찰청 공주경찰서 유구파출소,충청남도 공주시 유구읍 중앙1길 115,[126.950793776004 36.5548254980622]
1185,경찰청 충청남도경찰청 공주경찰서 탄천이인파출소,충청남도 공주시 이인면 은행길 34,[127.061628187076 36.3628339559986]
1186,경찰청 충청남도경찰청 공주경찰서 반포파출소,충청남도 공주시 반포면 반포초교길 15,[127.251243656333 36.395798552569]
1187,경찰청 충청남도경찰청 공주경찰서 정안파출소,충청남도 공주시 정안면 정안중앙길 169 ,[127.120821291992 36.6095985842364]
1188,경찰청 충청남도경찰청 공주경찰서 계룡파출소,충청남도 공주시 계룡면 영규대사로 495,[127.141932514584 36.3607822357719]
1189,경찰청 충청남도경찰청 공주경찰서 우성사곡파출소,충청남도 공주시 우성면 동대리길 75,[127.052248623102 36.4701156023353]
1190,경찰청 충청남도경찰청 보령경찰서 해수욕장지구대,충청남도 보령시  머드로 70,[126.514742759972 36.3117128939663]
1191,경찰청 충청남도경찰청 보령경찰서 동대지구대,충청남도 보령시  신설1길 53,[126.605685600274 36.3507130118032]
1192,경찰청 충청남도경찰청 보령경찰서 미산파출소,충청남도 보령시 미산면 만수로 1129,[126.676529804102 36.2930692497997]
1193,경찰청 충청남도경찰청 보령경찰서 천북파출소,충청남도 보령시 천북면 하궁길 8,[126.527619619293 36.4805724727476]
1194,경찰청 충청남도경찰청 보령경찰서 주포파출소,충청남도 보령시 주포면 보령읍성길 80-32,[126.588632915045 36.4154350694704]
1195,경찰청 충청남도경찰청 보령경찰서 대천파출소,충청남도 보령시  구시1길 38,[126.592062193978 36.3493971657036]
1196,경찰청 충청남도경찰청 보령경찰서 웅천파출소,충청남도 보령시 웅천읍 충서로 928길  ,[126.598374486595 36.2336444526612]
1197,경찰청 충청남도경찰청 보령경찰서 오천파출소,충청남도 보령시 오천면 소성안길 50 ,[126.522388621815 36.4386099084985]
1198,경찰청 충청남도경찰청 당진경찰서 중앙지구대,충청남도 당진시 당진중앙2로157,[126.632767138923 36.8955774780074]
1199,경찰청 충청남도경찰청 당진경찰서 신평파출소,충청남도 당진시 신평면 신평로840,[126.772848490874 36.8855673012992]
1200,경찰청 충청남도경찰청 당진경찰서 면천파출소,충청남도 당진시 면천면 면천서문1길 82,[126.667376643243 36.8160451395027]
1201,경찰청 충청남도경찰청 당진경찰서 합덕파출소,충청남도 당진시 합덕읍 합우로168,[126.774948342281 36.8079411202859]
1202,경찰청 충청남도경찰청 당진경찰서 석문지구대,충청남도 당진시 석문면 통정3길 13,[126.592382691892 36.9812721114619]
1203,경찰청 충청남도경찰청 당진경찰서 송악지구대,충청남도 당진시 송악로 660 송악파출소,[126.743708292647 36.9382141436363]
1204,경찰청 충청남도경찰청 당진경찰서 송산파출소,충청남도 당진시 송산면 상거중앙길 59,[126.679520489731 36.9328354030094]
1205,경찰청 충청남도경찰청 당진경찰서 순성파출소,충청남도 당진시 순성면 순성로 507-3,[126.714405799143 36.8434162629387]
1206,경찰청 충청남도경찰청 홍성경찰서 오관지구대,충청남도 홍성군 홍성읍 내포로 14,[126.665871354581 36.60042550884]
1207,경찰청 충청남도경찰청 홍성경찰서 내포지구대,충청남도 홍성군 홍북읍 홍학로 56,[126.672556632986 36.6486618226671]
1208,경찰청 충청남도경찰청 홍성경찰서 광천지구대,충청남도 홍성군 광천읍 광천로 341-2,[126.624342215517 36.5039868669486]
1209,경찰청 충청남도경찰청 홍성경찰서 서부결성파출소,충청남도 홍성군 서부면 서부로 514,[126.513519166406 36.5790711716126]
1210,경찰청 충청남도경찰청 홍성경찰서 홍동장곡파출소,충청남도 홍성군 홍동면 홍장남로 711,[126.687497777637 36.559341445671]
